,movie_id,title,tags
2397,75638,Red Lights,"['two', 'investigators', 'paranormal', 'hoaxes,', 'veteran', 'dr.', 'margaret', 'matheson', 'young', 'assistant,', 'tom', 'buckley,', 'study', 'varied', 'metaphysical', 'phenomena', 'aim', 'proving', 'fraudulent', 'origins.', 'simon', 'silver,', 'legendary', 'blind', 'psychic,', 'reappears', 'enigmatic', 'absence', '30', 'years', 'become', 'greatest', 'international', 'challenge', 'orthodox', 'science', 'professional', 'sceptics.', 'tom', 'starts', 'develop', 'intense', 'obsession', 'silver,', 'whose', 'magnetism', 'becomes', 'stronger', 'new', 'manifestation', 'inexplicable', 'events.', 'tom', 'gets', 'closer', 'silver,', 'tension', 'mounts,', 'worldview', 'threatened', 'core.', 'thriller', 'paranormal', 'psychic', 'skepticism', 'sigourneyweaver', 'robertdeniro', 'cillianmurphy', 'rodrigocortés']"
2398,8363,Superbad,"['high', 'school', 'best', 'buddies', 'facing', 'separation', 'anxiety', 'prepare', 'go', 'college.', 'attempting', 'score', 'alcohol', 'party', 'help', 'fake', 'id-toting', 'friend,', ""guys'"", 'evening', 'takes', 'turn', 'chaotic', 'territory.', 'comedy', 'becominganadult', 'highschool', 'youngpeople', 'onenight', 'jonahhill', 'michaelcera', 'christophermintz-plasse', 'gregmottola']"
2399,15670,Madea Goes to Jail,"['long', 'last,', 'madea', 'returns', 'big', 'screen', 'tyler', ""perry's"", 'madea', 'goes', 'jail.', 'time', ""america's"", 'favorite', 'irreverent,', ""pistol-packin'"", 'grandmomma', 'raising', 'hell', 'behind', 'bars', 'lobbying', 'freedom...hallelujer!', 'comedy', 'crime', 'drama', 'criminal', 'tylerperry', 'derekluke', 'keshiaknightpulliam', 'tylerperry']"
2400,290555,Wolves,"['coming-of-age', 'story', 'cayden', 'richards.', 'forced', 'hit', 'road', 'murder', 'parents,', 'cayden', 'wanders', 'lost', 'without', 'purpose...', 'meets', 'certifiable', 'lunatic', 'named', 'wild', 'joe', 'sets', 'path', 'ominous', 'town', 'lupine', 'ridge', 'hunt', 'truths', 'history.', 'end|', ""who's"", 'really', 'hunting', 'whom?', 'horror', 'action', 'adoption', 'werewolf', 'jasonmomoa', 'lucastill', 'johnpyper-ferguson', 'davidhayter']"
2401,8328,Step Up 2: The Streets,"['rebellious', 'street', 'dancer', 'andie', 'lands', 'elite', 'maryland', 'school', 'arts,', 'finds', 'fighting', 'fit', 'also', 'trying', 'hold', 'onto', 'old', 'life.', 'joins', 'forces', 'schools', 'hottest', 'dancer,', 'chase,', 'form', 'crew', 'classmate', 'outcasts', 'compete', 'baltimore', 'underground', 'dance', 'battle', 'streets.', 'music', 'drama', 'romance', 'underdog', 'competition', 'streetgang', 'hip-hop', 'breakdance', 'insurgence', 'heart-throb', 'dancingscene', 'tapdancing', 'scholarship', 'ballet', 'brianaevigan', 'roberthoffman', 'willkemp', 'jonm.chu']"
2402,10982,Hoodwinked!,"['recipes', 'candies', 'goody', 'shops', 'stolen', 'goody', 'bandit,', 'many', 'animals', 'business.', 'police', 'chasing', 'criminal,', 'mess', ""granny's"", 'house', 'evolving', 'little', 'red', 'hiding', 'hood,', 'wolf,', 'woodsman', 'granny,', 'disturbing', 'peace', 'forest', 'arrested', 'impatient', 'chief', 'grizzly.', 'animation', 'comedy', 'family', 'wolf', 'suspicion', 'littleredridinghood', 'investigation', 'burglary', 'annehathaway', 'glennclose', 'jimbelushi', 'coryedwards']"
2403,205,Hotel Rwanda,"['inspired', 'true', 'events,', 'film', 'takes', 'place', 'rwanda', '1990s', 'million', 'tutsis', 'killed', 'genocide', 'went', 'mostly', 'unnoticed', 'rest', 'world.', 'hotel', 'owner', 'paul', 'rusesabagina', 'houses', 'thousand', 'refuges', 'hotel', 'attempt', 'save', 'lives.', 'drama', 'history', 'war', 'rwanda', 'refugee', 'refugeecamp', 'militia', 'murder', 'slaughter', 'deadbody', 'atrocity', 'african', 'cruelty', 'violence', 'unitednations', 'genocideinrwanda', 'death', 'doncheadle', 'sophieokonedo', 'nicknolte', 'terrygeorge']"
2404,1620,Hitman,"['best-selling', 'videogame,', 'hitman,', 'roars', 'life', 'barrels', 'blazing', 'hardcore', 'action-thriller', 'starring', 'timothy', 'olyphant.', 'genetically', 'engineered', 'assassin', 'deadly', 'aim,', 'known', '""agent', '47""', 'eliminates', 'strategic', 'targets', 'top-secret', 'organization.', ""he's"", 'double-crossed,', 'hunter', 'becomes', 'prey', '47', 'finds', 'life-or-death', 'game', 'international', 'intrigue.', 'action', 'crime', 'drama', 'thriller', 'assassin', 'secretidentity', 'intelligence', 'sovietunion', 'russia', 'celibacy', 'hitman', 'secretsociety', 'power', 'powertakeover', 'adversary', 'government', 'execution', 'violence', 'killer', 'basedonvideogame', 'secretformula', 'timothyolyphant', 'dougrayscott', 'olgakurylenko', 'xaviergens']"
2405,175541,Black Nativity,"['street-wise', 'teen', 'baltimore', 'raised', 'single', 'mother', 'travels', 'new', 'york', 'city', 'spend', 'christmas', 'holiday', 'estranged', 'relatives,', 'embarks', 'surprising', 'inspirational', 'journey.', 'drama', 'music', 'musical', 'basedonstagemusical', 'womandirector', 'basedonthebible', 'nativity', 'christmas', 'forestwhitaker', 'angelabassett', 'jenniferhudson', 'kasilemmons']"
2406,241254,The Prince,"['family', 'man', 'turns', 'retired', 'mob', 'enforcer', 'must', 'travel', 'across', 'country', 'find', 'daughter', 'gone', 'missing.', 'thriller', 'action', 'mobster', 'justice', 'retired', 'missing', 'missingdaughter', 'brucewillis', 'jasonpatric', 'johncusack', 'brianamiller']"
2407,31932,City of Ghosts,"['con', 'man', '(dillon)', 'travels', 'cambodia', '(also', 'run', 'law', 'enforcement', 'u.s.)', 'collect', 'share', 'insurance', 'scam,', 'discovers', 'bargained', 'thriller', 'mattdillon', 'jamescaan', 'nataschamcelhone', 'mattdillon']"
2408,1933,The Others,"['grace', 'religious', 'woman', 'lives', 'old', 'house', 'kept', 'dark', 'two', 'children,', 'anne', 'nicholas,', 'rare', 'sensitivity', 'light.', 'family', 'begins', 'suspect', 'house', 'haunted,', 'grace', 'fights', 'protect', 'children', 'cost', 'face', 'strange', 'events', 'disturbing', 'visions.', 'horror', 'drama', 'mystery', 'thriller', 'nanny', 'hauntedhouse', 'channelislands', 'parallelworld', 'photosensitivity', 'spiritism', 'nicolekidman', 'christophereccleston', 'alakinamann', 'alejandroamenábar']"
2409,679,Aliens,"[""ripley's"", 'lifepod', 'found', 'salvage', 'crew', '50', 'years', 'later,', 'finds', 'terra-formers', 'planet', 'found', 'alien', 'species.', 'company', 'sends', 'family', 'colonists', 'investigate', 'story,', 'contact', 'lost', 'planet', 'colonists.', 'enlist', 'ripley', 'colonial', 'marines', 'return', 'search', 'answers.', 'horror', 'action', 'thriller', 'science fiction', 'android', 'extraterrestrialtechnology', 'spacemarine', 'spaceman', 'cryogenics', 'vacuum', 'spacecolony', 'warriorwoman', 'settler', 'spacetravel', 'colony', 'alien', 'xenomorph', 'sigourneyweaver', 'michaelbiehn', 'jamesremar', 'jamescameron']"
2410,11113,My Fair Lady,"['misogynistic', 'snobbish', 'phonetics', 'professor', 'agrees', 'wager', 'take', 'flower', 'girl', 'make', 'presentable', 'high', 'society.', 'drama', 'family', 'music', 'romance', 'musical', 'transformation', 'flowergirl', 'colonel', 'wager', 'suitor', 'classdifferences', 'tutor', 'aristocrat', 'linguist', 'street', 'highsociety', 'misogynist', 'guttersnipe', 'classprejudice', 'oppositesattract', 'audreyhepburn', 'rexharrison', 'stanleyholloway', 'georgecukor']"
2411,3597,I Know What You Did Last Summer,"['celebrate', 'high', 'school', 'graduation,', 'four', 'friends', 'involved', 'hit-and-run', 'accident', 'car', 'hits', 'apparently', 'kills', 'pedestrian', 'isolated', 'roadway.', 'dispose', 'body', 'vow', 'keep', 'incident', 'secret,', 'year', 'later', 'somebody', 'starts', 'sending', 'letters', 'bearing', 'warning', '""i', 'know', 'last', 'summer.""', 'horror', 'thriller', 'mystery', 'secret', 'blackmail', 'fisherman', 'police', 'highschool', 'cover-up', 'friends', 'revenge', 'murder', 'pageant', 'slasher', 'teenager', 'killer', 'jenniferlovehewitt', 'sarahmichellegellar', 'ryanphillippe', 'jimgillespie']"
2412,193893,Let's Be Cops,"['ultimate', 'buddy', 'cop', 'movie', 'except', 'one', 'thing:', ""they're"", 'cops.', 'two', 'struggling', 'pals', 'dress', 'police', 'officers', 'costume', 'party,', 'become', 'neighborhood', 'sensations.', 'newly-minted', '“heroes”', 'get', 'tangled', 'real', 'life', 'web', 'mobsters', 'dirty', 'detectives,', 'must', 'put', 'fake', 'badges', 'line.', 'comedy', 'corruption', 'robbery', 'kidnapping', 'nightclub', 'malefriendship', 'investigation', 'police', 'party', 'murder', 'mobster', 'losangeles', 'lying', 'impersonatingapoliceofficer', 'flashback', 'jakejohnson', 'damonwayansjr.', 'ninadobrev', 'lukegreenfield']"
2413,9675,Sideways,"['two', 'middle-aged', 'men', 'embark', 'spiritual', 'journey', 'californian', 'wine', 'country.', 'one', 'unpublished', 'novelist', 'suffering', 'depression,', 'days', 'away', 'walking', 'aisle.', 'comedy', 'drama', 'romance', 'california', 'golf', 'oscaraward', 'wine', 'stagnight', 'marijuana', 'writer', 'paulgiamatti', 'thomashadenchurch', 'virginiamadsen', 'alexanderpayne']"
2414,9988,Beerfest,"['trip', 'germany', 'scatter', ""grandfather's"", 'ashes,', 'german-american', 'brothers', 'todd', 'jan', 'discover', 'beerfest,', 'secret', 'olympics', 'downing', 'stout,', 'want', 'enter', 'contest', 'defend', ""family's"", 'beer-guzzling', 'honor.', 'old', 'country', 'cousins', 'sneer', ""yanks'"", 'chances,', 'prompting', 'siblings', 'return', 'america', 'prepare', 'showdown', 'following', 'year.', 'comedy', 'germany', 'competition', 'prostitute', 'alcohol', 'beer', 'oktoberfest', 'erikstolhanske', 'jaychandrasekhar', 'stevelemme', 'jaychandrasekhar']"
2415,948,Halloween,"['john', ""carpenter's"", 'horror', 'classic,', 'psychotic', 'murderer,', 'institutionalized', 'since', 'childhood', 'murder', 'sister,', 'escapes', 'stalks', 'bookish', 'teenage', 'girl', 'friends', 'doctor', 'chases', 'streets.', 'horror', 'thriller', 'femalenudity', 'nudity', 'mask', 'babysitter', 'halloween', 'police', 'psychopathickiller', 'independentfilm', 'stalking', 'serialkiller', 'marijuana', 'maskedkiller', 'blood', 'potsmoking', 'slasher', 'murderer', 'throatslitting', 'maniac', 'violence', 'killingspree', 'family', 'cultfilm', 'evil', 'psychotic', 'smokingpot', 'institution', 'escapedkiller', 'donaldpleasence', 'jamieleecurtis', 'p.j.soles', 'johncarpenter']"
2416,21765,Good Boy!,"['intergalactic', 'dog', 'pilot', 'sirius', '(the', 'dog', 'star),', 'visits', 'earth', 'verify', 'rumors', 'dogs', 'failed', 'take', 'planet.', 'comedy', 'family', 'science fiction', 'mollyshannon', 'liamaiken', 'matthewbroderick', 'johnroberthoffman']"
2417,146304,The Best Man Holiday,"['college', 'friends', 'reunite', '15', 'years', 'christmas', 'holidays,', 'discover', 'easy', 'long-forgotten', 'rivalries', 'romances', 'reignited.', 'comedy', 'bestman', 'terrencehoward', 'haroldperrineau', 'morrischestnut', 'malcolmd.lee']"
2418,7516,Smokin' Aces,"['las', 'vegas', 'performer-turned-snitch', 'named', 'buddy', 'israel', 'decides', 'turn', ""state's"", 'evidence', 'testify', 'mob,', 'seems', 'whole', 'lot', 'people', 'would', 'like', 'make', 'sure', ""he's"", 'longer', 'breathing.', 'action', 'comedy', 'crime', 'thriller', 'neo-nazi', 'gun', 'sniper', 'fbi', 'hitman', 'bodyguard', 'toshootdead', 'police', 'darkcomedy', 'shootout', 'gangster', 'drug', 'femalecorpse', 'ryanreynolds', 'rayliotta', 'josephruskin', 'joecarnahan']"
2419,41439,Saw: The Final Chapter,"['deadly', 'battle', 'rages', ""jigsaw's"", 'brutal', 'legacy,', 'group', 'jigsaw', 'survivors', 'gathers', 'seek', 'support', 'self-help', 'guru', 'fellow', 'survivor', 'bobby', 'dagen,', 'man', 'whose', 'dark', 'secrets', 'unleash', 'new', 'wave', 'terror.', 'horror', 'crime', 'survivor', 'violence', 'selfhelpguru', 'tricycle', 'prostheticarm', 'pigmask', '3d', 'tobinbell', 'costasmandylor', 'betsyrussell', 'kevingreutert']"
2420,2752,40 Days and 40 Nights,"['matt', ""sullivan's"", 'last', 'big', 'relationship', 'ended', 'disaster', 'ever', 'since', ""heart's"", 'aching', ""commitment's"", 'lacking.', 'came', 'lent,', 'time', 'year', 'everybody', 'gives', 'something', 'up.', ""that's"", 'matt', 'decides', 'go', ""man's"", 'gone', 'make', 'vow:', 'sex.', 'whatsoever.', '40', 'straight', 'days.', 'first', 'everything', 'control.', 'woman', 'dreams,', 'erica,', 'walks', 'life.', 'comedy', 'romance', 'sexaddiction', 'laundromat', 'joshhartnett', 'shannynsossamon', 'adamtrese', 'michaellehmann']"
2421,9429,A Night at the Roxbury,"['despite', 'well', 'adulthood,', 'brothers', 'doug', 'steve', 'butabi', 'still', 'live', 'home', 'work', 'flower', 'shop', 'owned', 'dad.', 'exist', 'hit', 'women', 'discos,', 'though', ""they're"", 'routinely', 'unsuccessful', 'chance', 'run-in', 'richard', 'grieco', 'gets', 'inside', 'swank', 'roxbury', 'club.', 'mistaken', 'high', 'rollers,', 'meet', 'dream', 'women,', 'vivica', 'cambi,', 'resolve', 'open', 'club', 'own.', 'comedy', 'nightlife', 'nightclub', 'flower', 'flowershop', 'makeamatch', 'clubbing', 'willferrell', 'chriskattan', 'jennifercoolidge', 'johnfortenberry']"
2422,38117,Beastly,"['curse', 'transforms', 'handsome', 'arrogant', 'young', 'man', 'everything', 'detests', 'contemporary', 'retelling', 'beauty', 'beast.', 'wealthy', 'kyle', 'kingson', 'everything', 'teenager', 'could', 'want', 'life,', 'still', 'gets', 'humiliating', 'weaker', 'less', 'attractive.', 'kyle', 'invites', 'misfit', 'classmate', 'kendra', 'environmental', 'rally', 'school,', 'questions', 'motivations', 'reluctantly', 'accepts.', 'later,', 'kyle', 'blows', 'kendra', 'off,', 'prompting', 'spurned', 'goth', 'girl', 'cast', 'dark', 'spell', 'swaggering', 'egotist.', 'drama', 'fantasy', 'romance', 'basedonnovel', 'love', 'beautifulwoman', 'curse', 'teenager', 'popularity', 'blindtutor', 'teenageromance', 'modernfairytale', 'basedonyoungadultnovel', 'alexpettyfer', 'vanessahudgens', 'mary-kateolsen', 'danielbarnz']"
2423,9792,The Hills Have Eyes,"['based', 'wes', ""craven's"", '1977', 'suspenseful', 'cult', 'classic,', 'hills', 'eyes', 'story', 'family', 'road', 'trip', 'goes', 'terrifyingly', 'awry', 'travelers', 'become', 'stranded', 'government', 'atomic', 'zone.', 'miles', 'nowhere,', 'carter', 'family', 'soon', 'realizes', 'seemingly', 'uninhabited', 'wasteland', 'actually', 'breeding', 'ground', 'blood-thirsty', 'mutant', 'family...and', 'prey.', 'horror', 'thriller', 'ambush', 'newmexico', 'van', 'familyholiday', 'axeinthehead', 'aaronstanford', 'kathleenquinlan', 'vinessashaw', 'alexandreaja']"
2424,13778,Dickie Roberts: Former Child Star,"['tv', 'child', 'star', ""'70s,"", 'dickie', 'roberts', '35', 'parking', 'cars.', 'craving', 'regain', 'spotlight,', 'auditions', 'role', 'normal', 'guy,', 'director', 'quickly', 'sees', 'anything', 'normal.', 'desperate', 'win', 'part,', 'dickie', 'hires', 'family', 'help', 'replay', 'childhood', 'assume', 'identity', 'average,', 'everyday', 'kid.', 'comedy', 'loser', 'childprodigy', 'davidspade', 'marymccormack', 'craigbierko', 'samweisman']"
2425,228203,"McFarland, USA","['track', 'coach', 'small', 'california', 'town', 'transforms', 'team', 'athletes', 'championship', 'contenders.', 'drama', 'california', 'smalltown', 'coach', 'championship', 'womandirector', 'trackandfield', 'kevincostner', 'ramirorodriguez', 'carlospratts', 'nikicaro']"
2426,41382,Lottery Ticket,"['kevin', 'carson', 'young', 'man', 'living', 'projects', 'survive', 'three-day', 'weekend', 'opportunistic', 'neighbors', 'find', ""he's"", 'holding', 'winning', 'lottery', 'ticket', 'worth', '$370', 'million', 'comedy', 'shadmoss', 'brandont.jackson', 'naturinaughton', 'erikwhite']"
2427,13960,ATL,"['four', 'friends', 'prepare', 'life', 'high', 'school,', 'different', 'challenges', 'bring', 'turning', 'points', 'lives.', 'dramas', 'unfold', 'resolve', 'local', 'rollerskating', 'rink,', 'cascade.', 'drama', 't.i.', 'evanross', 'jackielong', 'christianrobinson']"
2428,114150,Pitch Perfect,"['college', 'student', 'beca', 'knows', 'want', 'part', 'clique,', ""that's"", 'exactly', 'finds', 'arriving', 'new', 'school.', 'thrust', 'among', 'mean', 'gals,', 'nice', 'gals', 'plain', 'weird', 'gals,', 'beca', 'finds', 'thing', 'common', 'well', 'sing', 'together.', 'takes', 'women', 'group', 'comfort', 'zone', 'traditional', 'arrangements', 'world', 'amazing', 'harmonic', 'combinations', 'fight', 'top', 'college', 'music', 'competitions.', 'comedy', 'music', 'romance', 'competition', 'roommate', 'college', 'femalefriendship', 'music', 'hazing', 'malefemalerelationship', 'audition', 'groupoffriends', 'dormroom', 'bickering', 'dj', 'singingcompetition', 'filmscore', 'femalemusician', 'singingcontest', 'youngadult', 'acapella', 'annakendrick', 'skylarastin', 'brittanysnow', 'jasonmoore']"
2429,26602,Summer Catch,"['coming-of-age', 'romantic', 'comedy', 'set', 'backdrop', 'cape', 'cod', 'baseball', 'league.', 'local', 'boy', 'ryan', 'dunne', '(freddie', 'prinze', 'jr.),', 'pitcher', 'boston', 'college,', 'meets', 'tenley', 'parrish', '(jessica', 'biel),', 'daughter', 'wealthy', 'couple', 'summer', 'cape.', 'ryan', 'tenley', 'fall', 'love,', 'much', 'chagrin', 'families,', 'ryan', 'clings', 'one', 'last', 'hope', 'discovered', 'signed', 'pro', 'baseball', 'contract.', 'drama', 'comedy', 'romance', 'beach', 'baseball', 'sport', 'bikini', 'party', 'love', 'romance', 'pool', 'summer', 'flashback', 'freddieprinzejr.', 'jessicabiel', 'fredward', 'miketollin']"
2430,10223,A Simple Plan,"['captivated', 'lure', 'sudden', 'wealth,', 'quiet', 'rural', 'lives', 'two', 'brothers', 'erupt', 'conflicts', 'greed,', 'paranoia', 'distrust', '$4', 'million', 'cash', 'discovered', 'remote', 'site', 'downed', 'small', 'airplane.', 'simple', 'plan', 'retain', 'money', 'avoiding', 'detection', 'opens', ""pandora's"", 'box', 'fear', 'getting', 'caught', 'triggers', 'panicked', 'behavior', 'leads', 'virulent', 'consequences', 'drama', 'crime', 'thriller', 'brotherbrotherrelationship', 'moneydelivery', 'airplane', 'greed', 'friendship', 'suspense', 'financialtransactions', 'billpaxton', 'bridgetfonda', 'billybobthornton', 'samraimi']"
2431,16028,They,"['witnessing', 'horrific', 'traumatic', 'event,', 'julia', 'lund,', 'graduate', 'student', 'psychology,', 'gradually', 'comes', 'realization', 'everything', 'scared', 'child', 'could', 'real.', ""what's"", 'worse,', 'might', 'coming', 'back', 'get', 'her..', 'horror', 'thriller', 'suicide', 'asylum', 'nightmare', 'darkness', 'supernatural', 'suspense', 'lauraregan', 'marcblucas', 'ethanembry', 'robertharmon']"
2432,15639,Larry the Cable Guy: Health Inspector,"['slovenly', 'cable', 'repairman', 'becomes', 'big-city', 'health', 'inspector', 'tasked', 'uncovering', 'source', 'food', 'poisoning', 'epidemic.', 'comedy', 'healthinspector', 'foodintoxication', 'larrythecableguy', 'irisbahr', 'tonyhale', 'trentcooper']"
2433,16112,The Adventures of Elmo in Grouchland,"['elmo', 'loves', 'fuzzy,', 'blue', 'blanket,', 'would', 'never', 'let', 'anything', 'happen', 'it.', 'however,', 'tug-of-war', 'friend', 'zoe', 'sends', 'blanket', 'faraway', 'land,', 'elmo', 'hot', 'pursuit.', 'facing', 'life', 'without', 'cherished', 'blanket,', 'elmo', 'musters', 'determination', 'courage', 'heads', 'action-packed', 'rescue', 'mission', 'plunges', 'grouchland-a', 'place', 'full', 'grouchy', 'creatures,', 'stinky', 'garbage', 'villainous', 'huxley.', 'along', 'way,', 'elmo', 'learns', 'important', 'lesson', 'sharing,', 'realizing', 'selfish', 'friend', 'responsible', 'happened.', 'family', 'kevinclash', 'mandypatinkin', 'vanessawilliams', 'garyhalvorson']"
2434,26390,Brooklyn's Finest,"['enforcing', 'law', 'within', 'notoriously', 'rough', 'brownsville', 'section', 'city', 'especially', 'within', 'van', 'dyke', 'housing', 'projects', ""nypd's"", 'sixty-fifth', 'precinct.', 'three', 'police', 'officers', 'struggle', 'sometimes', 'fine', 'line', 'right', 'wrong.', 'crime', 'drama', 'thriller', 'malenudity', 'femalenudity', 'tattoo', 'gambling', 'corruption', 'fathersonrelationship', 'prostitute', 'robbery', 'detective', 'policebrutality', 'wifehusbandrelationship', 'cardgame', 'desperation', 'undercover', 'kidnapping', 'drugdealer', 'retirement', 'deathofafriend', 'asthma', 'police', 'fellatio', 'bloodsplatter', 'revenge', 'deception', 'murder', 'betrayal', 'priest', 'breast', 'bagofmoney', 'shootout', 'bloodonshirt', 'shotintheback', 'undercovercop', 'blood', 'suicidal', 'fword', 'shottodeath', 'punchedintheface', 'redemption', 'policeofficerkilled', 'hospital', 'dirtycop', 'policecorruption', 'pistol', 'newyorkcity', 'church', 'violence', 'strangulation', 'footchase', 'policedetective', 'fatherdaughterrelationship', 'policestation', 'heldatgunpoint', 'catholic', 'guilt', 'brooklynnewyorkcity', 'narcoticscop', 'nypd', 'missingperson', 'racialslur', 'swatteam', 'ensemblecast', 'pregnantwife', 'confessional', 'drivebyshooting', 'shotintheshoulder', 'guninmouth', 'policeraid', 'referencetogod', 'razorblade', 'shotthroughadoor', 'stealingmoney', 'policeofficershot', 'expectingtwins', 'lensflare', 'flashback', 'moneyproblems', 'familyman', 'neo-noir', 'bmw', 'apathy', 'confessionbooth', 'thoughtsofretirement', 'hailmary', 'workinginthenude', 'drugraid', 'ironingmoney', 'bedtimeprayer', 'briefing', 'shotpointblank', 'referencetogregoryhines', 'policebadge', 'sexslave', 'trailofblood', 'goldwatch', 'manslapsawoman', 'mold', 'richardgere', 'doncheadle', 'ethanhawke', 'antoinefuqua']"
2435,27759,55 Days at Peking,"['diplomats,', 'soldiers', 'representatives', 'dozen', 'nations', 'fend', 'siege', 'international', 'compound', 'peking', '1900', 'boxer', 'rebellion.', 'disparate', 'interests', 'unite', 'survival', 'despite', 'competing', 'factions,', 'overwhelming', 'odds,', 'delayed', 'relief', 'tacit', 'support', 'boxers', 'empress', 'china', 'generals.', 'action', 'drama', 'history', 'siege', 'epic', 'beijing', 'charltonheston', 'avagardner', 'davidniven', 'nicholasray']"
2436,109428,Evil Dead,"['evil', 'dead,', 'fourth', 'installment', 'evil', 'dead', 'franchise,', 'serving', 'reboot', 'loose', 'continuation', 'series,', 'features', 'mia,', 'young', 'woman', 'struggling', 'sobriety,', 'heads', 'remote', 'cabin', 'group', 'friends', 'discovery', 'book', 'dead', 'unwittingly', 'summon', 'dormant', 'demons', 'possess', 'youngsters', 'one', 'one.', 'horror', 'remake', 'demon', 'necronomicon', 'duringcreditsstinger', 'janelevy', 'shilohfernandez', 'loutaylorpucci', 'fedealvarez']"
2437,23049,My Life in Ruins,"['greek', 'tour', 'guide', 'named', 'georgia', 'attempts', 'recapture', 'kefi', '(greek', 'mojo)', 'guiding', 'ragtag', 'group', 'tourists', 'around', 'greece', 'showing', 'beauty', 'native', 'land.', 'along', 'way,', 'manages', 'open', 'eyes', 'wonders', 'exotic', 'foreign', 'land', 'beginning', 'see', 'world', 'new', 'set', 'eyes', 'process.', 'comedy', 'romance', 'beach', 'greece', 'tourbus', 'tourguide', 'viagra', 'hospital', 'niavardalos', 'richarddreyfuss', 'alexisgeorgoulis', 'donaldpetrie']"
2438,9310,American Dreamz,"['new', 'season', '""american', 'dreamz,""', 'wildly', 'popular', 'television', 'singing', 'contest,', 'captured', ""country's"", 'attention,', 'competition', 'looks', 'young', 'midwestern', 'gal', '(moore)', 'showtunes-loving', 'young', 'man', 'orange', 'county', '(golzari).', 'recently', 'awakened', 'president', 'staton', '(quaid)', 'even', 'wants', 'craze,', 'signs', 'potential', 'explosive', 'season', 'finale.', 'comedy', 'drama', 'family', 'usapresident', 'moderator', 'musical', 'music', 'castingshow', 'imagecampaign', 'sleeperagent', 'hughgrant', 'dennisquaid', 'mandymoore', 'paulweitz']"
2439,11411,Superman IV: The Quest for Peace,"['global', 'superpowers', 'engaged', 'increasingly', 'hostile', 'arms', 'race,', 'superman', 'leads', 'crusade', 'rid', 'world', 'nuclear', 'weapons.', 'lex', 'luthor,', 'recently', 'sprung', 'jail,', 'declaring', 'war', 'man', 'steel', 'quest', 'save', 'planet.', 'using', 'strand', ""superman's"", 'hair,', 'luthor', 'synthesizes', 'powerful', 'ally', 'known', 'nuclear', 'man', 'ignites', 'epic', 'battle', 'spanning', 'earth', 'space.', 'action', 'adventure', 'science fiction', 'savingtheworld', 'dccomics', 'mountains', 'nuclearmissile', 'u.s.army', 'alterego', 'sequel', 'superhero', 'laboratory', 'convertible', 'catholicschool', 'newspapereditor', 'nuclearweapons', 'disarmament', 'volcaniceruption', 'greatwallofchina', 'superpowers', 'superhumanstrength', 'christopherreeve', 'margotkidder', 'genehackman', 'sidneyj.furie']"
2440,16988,How She Move,"['death', 'raya', ""green's(rutina"", 'wesley)', 'sister,', 'gets', 'classes', 'school,', 'sees', 'stomp', 'crew', 'practicing.', 'meets', 'bishop(dwain', 'murphy)', 'dance', 'crew', 'leader.', 'meets', 'michelle', 'stomp', 'battle', 'her.', 'become', 'enemies', 'friends', 'later', 'on.', 'uptight', 'mom', 'pushes', 'pass', 'test', 'get', 'medical', 'school,', 'thinks', 'failed....', 'drama', 'blackpeople', 'lossofsister', 'dance', 'stepping', 'rutinawesley', 'dwainmurphy', 'boydbanks', 'ianiqbalrashid']"
2441,7304,Running Scared,"['drug-op', 'gone', 'bad,', 'joey', 'gazelle', 'put', 'charge', 'disposing', 'gun', 'shot', 'dirty', 'cop.', 'things', 'goes', 'wrong', 'joey', 'neighbor', 'kid', 'stole', 'gun', 'used', 'shoot', 'abusive', 'father.', 'joey', 'find', 'kid', 'gun', 'police', 'mob', 'find', 'first.', 'action', 'crime', 'drama', 'thriller', 'icehockey', 'racism', 'pedophile', 'throatslitting', 'shotinthestomach', 'headblownoff', 'policeinvestigation', 'pistolwhip', 'shotintheshoulder', 'childusesgun', 'ankleholster', 'breakingfinger', 'paulwalker', 'cameronbright', 'verafarmiga', 'waynekramer']"
2442,24747,Bobby Jones: Stroke of Genius,"['story', 'golf', 'icon', 'legend,', 'bobby', 'jones,', 'retired', 'competition', 'tender', 'age', '28.', 'drama', 'sport', 'jimcaviezel', 'claireforlani', 'jeremynortham', 'rowdyherrington']"
2443,58048,Shanghai Surprise,"['glendon', 'wasey', 'fortune', 'hunter', 'looking', 'fast', 'track', 'china.', 'gloria', 'tatlock', 'missionary', 'nurse', 'seeking', 'curing', 'powers', 'opium', 'patients.', 'fate', 'sets', 'hectic,', 'exotic,', 'even', 'romantic', 'quest', 'stolen', 'drugs.', 'every', 'thug', 'smuggler', 'shangai.', 'adventure', 'madonna', 'seanpenn', 'paulfreeman', 'jimgoddard']"
2444,1491,The Illusionist,"['eye', 'lovely', 'aristocrat,', 'gifted', 'illusionist', 'named', 'eisenheim', 'uses', 'powers', 'win', 'away', 'betrothed,', 'crowned', 'prince.', ""eisenheim's"", 'scheme', 'creates', 'tumult', 'within', 'monarchy', 'ignites', 'suspicion', 'dogged', 'inspector.', 'fantasy', 'drama', 'thriller', 'romance', 'magic', 'princess', 'love', 'rivalry', 'viennaaustria', 'crownprince', 'duchess', 'supernaturalpower', 'childhoodsweetheart', 'vienna', 'edwardnorton', 'jessicabiel', 'paulgiamatti', 'neilburger']"
